x
0.976190
0.952381
0.928571
0.904762
0.880952
0.976190
0.976190
0.952381
0.928571
0.904762
0.952381
0.976190
0.976190
0.952381
0.928571
0.928571
0.952381
0.976190
0.976190
0.952381
0.904762
0.928571
0.952381
0.976190
0.976190
0.880952
0.904762
0.928571
0.952381
0.976190
