"x"
0.960549165918434
0.956411812664904
0.911712757016433
0.885133174356751
0.872167444604072
0.869642492366362
0.822541560953842
0.808041216377043
0.784445328343137
0.767394386996951
0.762237188163666
0.74455396847873
0.722918552472054
0.719305066413326
0.715400086991451
0.712935819903341
0.69456666690475
0.68872860903187
0.673164933588457
0.669259642178266
0.660666720206121
0.654750179912678
0.641742660219321
0.619958518984194
0.615346657337569
0.615210798576696
0.612150425582172
0.587946192214214
0.582747966487343
0.545019676036544
0.541597008293843
0.539713494867087
0.537517643705517
0.531305400322768
0.522315908656936
0.514259741577822
0.501736705154037
0.498983449254691
0.497108216486313
0.492253887124031
0.449696518820528
0.420528512009967
0.4092047570786
0.405419516476138
0.38770851073586
0.38702044729182
0.372422907721294
0.266900201140451
0
0.960549165918434
0.99586264674647
0.951163591097999
0.924584008438317
0.911618278685638
0.909093326447928
0.861992395035408
0.847492050458609
0.823896162424704
0.806845221078517
0.801688022245233
0.784004802560296
0.76236938655362
0.758755900494892
0.754850921073018
0.752386653984907
0.734017500986316
0.728179443113436
0.712615767670023
0.708710476259832
0.700117554287687
0.694201013994245
0.681193494300887
0.659409353065761
0.654797491419135
0.654661632658262
0.651601259663738
0.627397026295781
0.622198800568909
0.58447051011811
0.581047842375409
0.579164328948654
0.576968477787083
0.570756234404335
0.561766742738503
0.553710575659388
0.541187539235604
0.538434283336257
0.536559050567879
0.531704721205598
0.489147352902094
0.459979346091533
0.448655591160166
0.444870350557704
0.427159344817426
0.426471281373386
0.411873741802861
0.306351035222017
0.0394508340815662
0.956411812664904
0.99586264674647
0.955300944351529
0.928721361691847
0.915755631939168
0.913230679701458
0.866129748288938
0.851629403712139
0.828033515678233
0.810982574332047
0.805825375498762
0.788142155813826
0.76650673980715
0.762893253748422
0.758988274326547
0.756524007238437
0.738154854239846
0.732316796366966
0.716753120923553
0.712847829513362
0.704254907541216
0.698338367247774
0.685330847554417
0.66354670631929
0.658934844672665
0.658798985911792
0.655738612917268
0.63153437954931
0.626336153822439
0.58860786337164
0.585185195628939
0.583301682202183
0.581105831040612
0.574893587657864
0.565904095992032
0.557847928912917
0.545324892489133
0.542571636589787
0.540696403821409
0.535842074459127
0.493284706155624
0.464116699345063
0.452792944413695
0.449007703811234
0.431296698070955
0.430608634626916
0.41601109505639
0.310488388475547
0.0435881873350959
0.911712757016433
0.951163591097999
0.955300944351529
0.973420417340318
0.960454687587639
0.957929735349929
0.910828803937409
0.89632845936061
0.872732571326704
0.855681629980518
0.850524431147234
0.832841211462297
0.811205795455621
0.807592309396893
0.803687329975018
0.801223062886908
0.782853909888317
0.777015852015437
0.761452176572024
0.757546885161833
0.748953963189688
0.743037422896246
0.730029903202888
0.708245761967761
0.703633900321136
0.703498041560263
0.700437668565739
0.676233435197781
0.67103520947091
0.633306919020111
0.62988425127741
0.628000737850654
0.625804886689084
0.619592643306335
0.610603151640503
0.602546984561389
0.590023948137605
0.587270692238258
0.58539545946988
0.580541130107598
0.537983761804095
0.508815754993534
0.497492000062167
0.493706759459705
0.475995753719427
0.475307690275387
